1561 frames | 65 secs | A.Beautiful.Mind.2001__#00-01-45_00-02-50_label_A
5473 frames | 228 secs | The.Secret.Life.of.Walter.Mitty.2013__#01-36-20_01-40-08_label_A
3241 frames | 135 secs | The.Secret.Life.of.Walter.Mitty.2013__#01-41-56_01-44-11_label_A
721 frames | 30 secs | The.World.Is.Not.Enough.1999__#00-02-15_00-02-45_label_G-B2-B1
2882 frames | 120 secs | The.World.Is.Not.Enough.1999__#00-04-40_00-06-40_label_A
144 frames | 6 secs | The.World.Is.Not.Enough.1999__#00-11-14_00-11-20_label_G-0-0
1681 frames | 70 secs | The.World.Is.Not.Enough.1999__#00-17-50_00-19-00_label_A
2160 frames | 90 secs | The.World.Is.Not.Enough.1999__#00-24-30_00-26-00_label_A
408 frames | 17 secs | The.World.Is.Not.Enough.1999__#00-36-10_00-36-27_label_G-0-0
361 frames | 15 secs | The.World.Is.Not.Enough.1999__#00-36-30_00-36-45_label_B2-0-0
1129 frames | 47 secs | The.World.Is.Not.Enough.1999__#00-37-10_00-37-57_label_G-B2-0
241 frames | 10 secs | The.World.Is.Not.Enough.1999__#00-39-07_00-39-17_label_G-0-0
2954 frames | 123 secs | The.World.Is.Not.Enough.1999__#00-40-40_00-42-43_label_A
265 frames | 11 secs | The.World.Is.Not.Enough.1999__#00-56-40_00-56-51_label_G-0-0
1033 frames | 43 secs | The.World.Is.Not.Enough.1999__#01-03-31_01-04-14_label_B2-0-0
481 frames | 20 secs | The.World.Is.Not.Enough.1999__#01-04-52_01-05-12_label_B2-0-0
360 frames | 15 secs | The.World.Is.Not.Enough.1999__#01-18-30_01-18-45_label_G-0-0
385 frames | 16 secs | The.World.Is.Not.Enough.1999__#01-40-20_01-40-36_label_G-0-0
1057 frames | 44 secs | The.World.Is.Not.Enough.1999__#01-46-48_01-47-32_label_B2-0-0
337 frames | 14 secs | The.World.Is.Not.Enough.1999__#01-48-36_01-48-50_label_B2-0-0
554 frames | 23 secs | The.World.Is.Not.Enough.1999__#01-53-10_01-53-33_label_B2-B1-0
601 frames | 25 secs | Thelma...Louise.1991__#00-21-25_00-21-50_label_B2-0-0
1200 frames | 50 secs | Thelma...Louise.1991__#00-22-20_00-23-10_label_A
1440 frames | 60 secs | Thelma...Louise.1991__#00-23-40_00-24-40_label_A
721 frames | 30 secs | Thelma...Louise.1991__#01-52-50_01-53-20_label_G-B2-0
1921 frames | 80 secs | Thelma...Louise.1991__#01-57-50_01-59-10_label_B6-0-0
2401 frames | 100 secs | Thelma...Louise.1991__#01-59-20_02-01-00_label_A
2280 frames | 95 secs | Tropa.de.Elite.2.2010__#00-02-10_00-03-45_label_B2-0-0
4633 frames | 193 secs | Tropa.de.Elite.2.2010__#00-10-02_00-13-15_label_B4-B2-B1
2641 frames | 110 secs | Tropa.de.Elite.2.2010__#00-15-00_00-16-50_label_A
2882 frames | 120 secs | Tropa.de.Elite.2.2010__#00-18-00_00-20-00_label_B4-B2-0
4922 frames | 205 secs | Tropa.de.Elite.2.2010__#00-20-05_00-23-30_label_A
3361 frames | 140 secs | Tropa.de.Elite.2.2010__#00-24-40_00-27-00_label_A
3000 frames | 125 secs | Tropa.de.Elite.2.2010__#00-33-25_00-35-30_label_B1-0-0
1297 frames | 54 secs | Tropa.de.Elite.2.2010__#00-35-46_00-36-40_label_A
1681 frames | 70 secs | Tropa.de.Elite.2.2010__#00-38-20_00-39-30_label_B2-0-0
985 frames | 41 secs | Tropa.de.Elite.2.2010__#00-39-50_00-40-31_label_B2-0-0
1417 frames | 59 secs | Tropa.de.Elite.2.2010__#00-40-41_00-41-40_label_A
1417 frames | 59 secs | Tropa.de.Elite.2.2010__#00-43-02_00-44-01_label_A
1633 frames | 68 secs | Tropa.de.Elite.2.2010__#00-44-02_00-45-10_label_B1-B2-0
1416 frames | 59 secs | Tropa.de.Elite.2.2010__#00-45-11_00-46-10_label_A
2041 frames | 85 secs | Tropa.de.Elite.2.2010__#00-46-55_00-48-20_label_A
1921 frames | 80 secs | Tropa.de.Elite.2.2010__#00-49-00_00-50-20_label_A
2161 frames | 90 secs | Tropa.de.Elite.2.2010__#01-01-00_01-02-30_label_A
4321 frames | 180 secs | Tropa.de.Elite.2.2010__#01-07-00_01-10-00_label_B2-B6-0
3961 frames | 165 secs | Tropa.de.Elite.2.2010__#01-10-25_01-13-10_label_B2-B5-0
1081 frames | 45 secs | Tropa.de.Elite.2.2010__#01-13-25_01-14-10_label_B2-0-0
1321 frames | 55 secs | Tropa.de.Elite.2.2010__#01-14-45_01-15-40_label_A
5040 frames | 210 secs | Tropa.de.Elite.2.2010__#01-16-00_01-19-30_label_A
2088 frames | 87 secs | Tropa.de.Elite.2.2010__#01-19-31_01-20-58_label_B1-0-0
2161 frames | 90 secs | Tropa.de.Elite.2.2010__#01-22-30_01-24-00_label_A
1874 frames | 78 secs | Tropa.de.Elite.2.2010__#01-26-50_01-28-08_label_B5-0-0
2017 frames | 84 secs | Tropa.de.Elite.2.2010__#01-29-26_01-30-50_label_A
1705 frames | 71 secs | Tropa.de.Elite.2.2010__#01-35-00_01-36-11_label_B1-0-0
2113 frames | 88 secs | Tropa.de.Elite.2.2010__#01-36-12_01-37-40_label_A
2161 frames | 90 secs | Tropa.de.Elite.2.2010__#01-40-30_01-42-00_label_B2-0-0
1921 frames | 80 secs | Tropa.de.Elite.2007__#00-12-10_00-13-30_label_A
2882 frames | 120 secs | Tropa.de.Elite.2007__#00-15-08_00-17-08_label_A
4320 frames | 180 secs | Tropa.de.Elite.2007__#00-19-31_00-22-31_label_A
481 frames | 20 secs | Tropa.de.Elite.2007__#00-28-00_00-28-20_label_B2-0-0
5473 frames | 228 secs | Tropa.de.Elite.2007__#00-30-43_00-34-31_label_A
1441 frames | 60 secs | Tropa.de.Elite.2007__#00-49-05_00-50-05_label_A
2377 frames | 99 secs | Tropa.de.Elite.2007__#00-59-16_01-00-55_label_B2-0-0
1200 frames | 50 secs | Tropa.de.Elite.2007__#01-02-00_01-02-50_label_B2-0-0
721 frames | 30 secs | Tropa.de.Elite.2007__#01-03-35_01-04-05_label_B2-0-0
3361 frames | 140 secs | Tropa.de.Elite.2007__#01-06-30_01-08-50_label_A
553 frames | 23 secs | Tropa.de.Elite.2007__#01-34-17_01-34-40_label_B2-0-0
1489 frames | 62 secs | Yellow.Sea.2010__#00-02-18_00-03-20_label_A
1633 frames | 68 secs | Yellow.Sea.2010__#00-03-45_00-04-53_label_A
1272 frames | 53 secs | Yellow.Sea.2010__#00-07-00_00-07-53_label_B1-0-0
1585 frames | 66 secs | Yellow.Sea.2010__#00-08-05_00-09-11_label_A
1080 frames | 45 secs | Yellow.Sea.2010__#00-11-20_00-12-05_label_B1-0-0
1609 frames | 67 secs | Yellow.Sea.2010__#00-13-00_00-14-07_label_A
1753 frames | 73 secs | Yellow.Sea.2010__#00-15-34_00-16-47_label_A
1081 frames | 45 secs | Yellow.Sea.2010__#00-38-00_00-38-45_label_B1-0-0
1345 frames | 56 secs | Yellow.Sea.2010__#00-42-00_00-42-56_label_B1-0-0
1225 frames | 51 secs | Yellow.Sea.2010__#00-43-00_00-43-51_label_A
1585 frames | 66 secs | Yellow.Sea.2010__#00-45-37_00-46-43_label_A
1417 frames | 59 secs | Yellow.Sea.2010__#00-50-50_00-51-49_label_B1-0-0
1177 frames | 49 secs | Yellow.Sea.2010__#00-51-52_00-52-41_label_B1-0-0
1537 frames | 64 secs | Yellow.Sea.2010__#00-53-21_00-54-25_label_B1-0-0
1465 frames | 61 secs | Yellow.Sea.2010__#00-58-52_00-59-53_label_A
1128 frames | 47 secs | Yellow.Sea.2010__#01-09-45_01-10-32_label_B1-0-0
1272 frames | 53 secs | Yellow.Sea.2010__#01-11-03_01-11-56_label_B1-0-0
1465 frames | 61 secs | Yellow.Sea.2010__#01-13-19_01-14-20_label_A
1393 frames | 58 secs | Yellow.Sea.2010__#01-16-45_01-17-43_label_B1-0-0
1248 frames | 52 secs | Yellow.Sea.2010__#01-18-40_01-19-32_label_A
1200 frames | 50 secs | Yellow.Sea.2010__#01-20-00_01-20-50_label_B1-0-0
1297 frames | 54 secs | Yellow.Sea.2010__#01-27-11_01-28-05_label_A
1033 frames | 43 secs | Yellow.Sea.2010__#01-33-50_01-34-33_label_B1-0-0
1368 frames | 57 secs | Yellow.Sea.2010__#01-36-00_01-36-57_label_B1-0-0
1441 frames | 60 secs | Yellow.Sea.2010__#01-44-02_01-45-02_label_A
1705 frames | 71 secs | Yellow.Sea.2010__#01-48-00_01-49-11_label_B1-0-0
1537 frames | 64 secs | Yellow.Sea.2010__#02-05-30_02-06-34_label_B1-0-0
1753 frames | 73 secs | Yellow.Sea.2010__#02-11-06_02-12-19_label_A
1921 frames | 80 secs | Young.And.Dangerous.I.1996__#0-02-12_0-03-32_label_B1-0-0
1537 frames | 64 secs | Young.And.Dangerous.I.1996__#0-04-45_0-05-49_label_A
961 frames | 40 secs | Young.And.Dangerous.I.1996__#0-10-45_0-11-25_label_B1-0-0
337 frames | 14 secs | Young.And.Dangerous.I.1996__#0-15-16_0-15-30_label_A
3121 frames | 130 secs | Young.And.Dangerous.I.1996__#0-39-30_0-41-40_label_A
1922 frames | 80 secs | Young.And.Dangerous.I.1996__#01-18-19_01-19-39_label_A
480 frames | 20 secs | Young.And.Dangerous.I.1996__#01-29-40_01-30-00_label_B2-0-0
337 frames | 14 secs | Young.And.Dangerous.I.1996__#01-30-01_01-30-15_label_B1-0-0
409 frames | 17 secs | Young.And.Dangerous.I.1996__#01-30-15_01-30-32_label_G-0-0
722 frames | 30 secs | Young.And.Dangerous.I.1996__#01-33-00_01-33-30_label_B2-0-0
481 frames | 20 secs | Young.And.Dangerous.I.1996__#01-36-35_01-36-55_label_B2-0-0
577 frames | 24 secs | Young.And.Dangerous.I.1996__#01-38-25_01-38-49_label_A
1443 frames | 60 secs | Young.And.Dangerous.II.1996__#0-04-44_0-05-44_label_A
1922 frames | 80 secs | Young.And.Dangerous.II.1996__#0-32-36_0-33-56_label_A
1059 frames | 44 secs | Young.And.Dangerous.II.1996__#0-34-56_0-35-40_label_B2-0-0
1226 frames | 51 secs | Young.And.Dangerous.II.1996__#0-35-53_0-36-44_label_B1-0-0
1443 frames | 60 secs | Young.And.Dangerous.II.1996__#0-43-09_0-44-09_label_A
483 frames | 20 secs | Young.And.Dangerous.II.1996__#0-58-10_0-58-30_label_B6-0-0
362 frames | 15 secs | Young.And.Dangerous.II.1996__#0-58-40_0-58-55_label_G-0-0
1802 frames | 75 secs | Young.And.Dangerous.II.1996__#01-03-05_01-04-20_label_B1-0-0
1682 frames | 70 secs | Young.And.Dangerous.II.1996__#01-27-05_01-28-15_label_A
2786 frames | 116 secs | Young.And.Dangerous.III.1996__#0-00-48_0-02-44_label_B5-0-0
938 frames | 39 secs | Young.And.Dangerous.III.1996__#00-05-54_0-06-33_label_A
1467 frames | 61 secs | Young.And.Dangerous.III.1996__#00-12-05_00-13-06_label_A
1898 frames | 79 secs | Young.And.Dangerous.III.1996__#00-55-58_00-57-17_label_B2-0-0
1226 frames | 51 secs | Young.And.Dangerous.III.1996__#01-04-49_01-05-40_label_B1-0-0
1323 frames | 55 secs | Young.And.Dangerous.III.1996__#01-07-40_01-08-35_label_B5-0-0
4562 frames | 190 secs | Young.And.Dangerous.III.1996__#01-12-20_01-15-30_label_B1-0-0
387 frames | 16 secs | Young.And.Dangerous.III.1996__#01-18-52_01-19-08_label_B1-0-0
1106 frames | 46 secs | Young.And.Dangerous.III.1996__#01-19-42_01-20-28_label_B2-B1-0
194 frames | 8 secs | Young.And.Dangerous.III.1996__#01-21-34_01-21-42_label_G-0-0
1442 frames | 60 secs | Young.And.Dangerous.III.1996__#01-26-23_01-27-23_label_A
1154 frames | 48 secs | Young.And.Dangerous.III.1996__#01-30-12_01-31-00_label_B1-0-0
5066 frames | 211 secs | Young.And.Dangerous.III.1996__#01-31-15_01-34-46_label_B1-0-0
5762 frames | 240 secs | Young.And.Dangerous.IV.1997__#0-02-36_0-06-36_label_A
1801 frames | 75 secs | Young.And.Dangerous.IV.1997__#0-47-40_0-48-55_label_B6-0-0
1321 frames | 55 secs | Young.And.Dangerous.IV.1997__#01-39-21_01-40-16_label_B1-0-0
1417 frames | 59 secs | Your.Name.2016__#00-01-45_00-02-44_label_A
2161 frames | 90 secs | Your.Name.2016__#00-02-45_00-04-15_label_A
1801 frames | 75 secs | Your.Name.2016__#00-04-20_00-05-35_label_A
2762 frames | 115 secs | Your.Name.2016__#00-08-55_00-10-50_label_A
5954 frames | 248 secs | Your.Name.2016__#00-11-00_00-15-08_label_A
1657 frames | 69 secs | Your.Name.2016__#00-16-18_00-17-27_label_A
2401 frames | 100 secs | Your.Name.2016__#00-17-30_00-19-10_label_A
3625 frames | 151 secs | Your.Name.2016__#00-20-35_00-23-06_label_A
985 frames | 41 secs | Your.Name.2016__#00-23-50_00-24-31_label_A
6241 frames | 260 secs | Your.Name.2016__#00-25-20_00-29-40_label_A
5280 frames | 220 secs | Your.Name.2016__#00-30-00_00-33-40_label_A
3073 frames | 128 secs | Your.Name.2016__#00-33-52_00-36-00_label_A
5953 frames | 248 secs | Your.Name.2016__#00-36-52_00-41-00_label_A
4392 frames | 183 secs | Your.Name.2016__#00-43-52_00-46-55_label_A
3601 frames | 150 secs | Your.Name.2016__#00-47-00_00-49-30_label_A
4826 frames | 201 secs | Your.Name.2016__#00-51-55_00-55-16_label_A
6289 frames | 262 secs | Your.Name.2016__#00-56-40_01-01-02_label_A
5016 frames | 209 secs | Your.Name.2016__#01-05-30_01-08-59_label_A
10778 frames | 449 secs | Your.Name.2016__#01-09-30_01-16-59_label_A
3842 frames | 160 secs | Your.Name.2016__#01-17-00_01-19-40_label_A
3072 frames | 128 secs | Your.Name.2016__#01-20-00_01-22-08_label_A
2521 frames | 105 secs | Your.Name.2016__#01-22-20_01-24-05_label_A
4993 frames | 208 secs | Your.Name.2016__#01-32-40_01-36-08_label_A
6265 frames | 261 secs | Your.Name.2016__#01-36-20_01-40-41_label_A
11816 frames | 492 secs | sportsviolence__#1_label_B1-0-0
899 frames | 37 secs | v=-22tna7KHzI__#1_label_G-0-0
4943 frames | 206 secs | v=-41qhay-Zzg__#1_label_A
1588 frames | 66 secs | v=-88mOGutFXE__#1_label_A
18361 frames | 765 secs | v=-8O0_tG44IM__#1_label_B6-0-0
1841 frames | 77 secs | v=-8kHD_Ca2cE__#1_label_A
3079 frames | 128 secs | v=-CnM_aqi4eg__#1_label_A
4068 frames | 170 secs | v=-Iu0pvZP-dM__#1_label_A
3169 frames | 132 secs | v=-PSYPrE5LrQ__#1_label_B4-0-0
3462 frames | 144 secs | v=-RdREpFcycY__#1_label_A
3405 frames | 142 secs | v=-_6vGj67Iq8__#1_label_G-0-0
5602 frames | 233 secs | v=-bIDfnyelC4__#1_label_A
10084 frames | 420 secs | v=-boWwzJqEhQ__#1_label_B4-0-0
8063 frames | 336 secs | v=-eBiZHQDk9o__#1_label_A
942 frames | 39 secs | v=-hBdgexQk6k__#1_label_G-0-0
87468 frames | 3644 secs | v=-n0GOS3UWL8__#1_label_A
2666 frames | 111 secs | v=-n1W0wSv_vQ__#00-00-00_00-01-51_label_B6-0-0
1874 frames | 78 secs | v=-n1W0wSv_vQ__#00-01-52_00-03-10_label_B6-0-0
1898 frames | 79 secs | v=-n1W0wSv_vQ__#00-04-00_00-05-19_label_B6-0-0
986 frames | 41 secs | v=-n1W0wSv_vQ__#00-05-19_00-06-00_label_B6-0-0
14483 frames | 603 secs | v=-pvf8ftpRWg__#1_label_B4-0-0
557 frames | 23 secs | v=-uaaOVNBQJI__#1_label_B4-0-0
3468 frames | 144 secs | v=00UDa4PVpw0__#1_label_B4-0-0
5269 frames | 220 secs | v=07hFujJo-3g__#1_label_A
10844 frames | 452 secs | v=0FYoyva-TFs__#1_label_A
1264 frames | 53 secs | v=0J7I718Gs9A__#1_label_B4-0-0
1226 frames | 51 secs | v=0N3BKmDiKmc__#00-00-00_00-00-51_label_B6-0-0
2522 frames | 105 secs | v=0N3BKmDiKmc__#00-01-00_00-02-45_label_B6-0-0
1658 frames | 69 secs | v=0N3BKmDiKmc__#00-03-00_00-04-09_label_B6-0-0
2858 frames | 119 secs | v=0N3BKmDiKmc__#00-04-10_00-06-09_label_B6-0-0
2138 frames | 89 secs | v=0N3BKmDiKmc__#00-09-00_00-10-29_label_B6-0-0
3107 frames | 129 secs | v=0N5-9mps6z4__#1_label_B4-0-0
7186 frames | 299 secs | v=0O3LbHS5Xss__#1_label_A
3092 frames | 129 secs | v=0Ym0O9Phueo__#1_label_B4-0-0
4249 frames | 177 secs | v=0_qTxNIQy7I__#1_label_A
1148 frames | 48 secs | v=0a8dod67ecs__#1_label_A
2666 frames | 111 secs | v=0aOC63IZPTs__#00-00-00_00-01-51_label_B6-0-0
1874 frames | 78 secs | v=0aOC63IZPTs__#00-01-52_00-03-10_label_B6-0-0
1898 frames | 79 secs | v=0aOC63IZPTs__#00-04-00_00-05-19_label_B6-0-0
1610 frames | 67 secs | v=0aOC63IZPTs__#00-06-01_00-07-08_label_B6-0-0
1634 frames | 68 secs | v=0aOC63IZPTs__#00-07-40_00-08-48_label_B6-0-0
2379 frames | 99 secs | v=0aOC63IZPTs__#00-10-41_00-12-20_label_B6-0-0
21076 frames | 878 secs | v=0gdy9L5whEs__#1_label_B6-0-0
4143 frames | 173 secs | v=0hi_wpaM54s__#1_label_A
16762 frames | 698 secs | v=0k7z2syu-4g__#1_label_A
1682 frames | 70 secs | v=0lTLBaAtuNM__#00-02-11_00-03-21_label_G-0-0
491 frames | 20 secs | v=0nNh2MZ_5bY__#1_label_A
4214 frames | 176 secs | v=0qCqt8jLPaE__#1_label_A
1322 frames | 55 secs | v=0qtIjyt-7wg__#00-03-00_00-03-55_label_B6-0-0
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-00-00_00-06-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-06-00_00-12-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-18-00_00-24-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-24-00_00-30-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-30-00_00-36-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-36-00_00-42-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-42-00_00-48-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#00-54-00_01-00-00_label_A
8642 frames | 360 secs | v=0vVOXlgHC1U__#01-00-00_01-06-00_label_A
9842 frames | 410 secs | v=0vVOXlgHC1U__#01-06-00_01-12-50_label_A
1506 frames | 63 secs | v=1-oou66siyU__#1_label_B1-0-0
515 frames | 21 secs | v=11_7Yfan0Oc__#1_label_G-0-0
1324 frames | 55 secs | v=12Jq0mFovdg__#1_label_A
4775 frames | 199 secs | v=14oeLr6xkC8__#1_label_A
2522 frames | 105 secs | v=15wDrZJQpsw__#00-01-00_00-02-45_label_B6-0-0
1491 frames | 62 secs | v=15wDrZJQpsw__#00-04-10_00-05-12_label_B6-0-0
1682 frames | 70 secs | v=15wDrZJQpsw__#00-07-40_00-08-50_label_B6-0-0
1968 frames | 82 secs | v=16u0FU8Dq0Q__#1_label_B4-0-0
685 frames | 29 secs | v=17opHdt3xc8__#1_label_G-B2-0
5690 frames | 237 secs | v=1CGPBylxXDQ__#1_label_A
1946 frames | 81 secs | v=1LgHkQL7Jms__#00-00-00_00-01-21_label_B6-0-0
2091 frames | 87 secs | v=1LgHkQL7Jms__#00-01-24_00-02-51_label_B6-0-0
1658 frames | 69 secs | v=1LgHkQL7Jms__#00-03-10_00-04-19_label_B6-0-0
2187 frames | 91 secs | v=1LgHkQL7Jms__#00-04-20_00-05-51_label_B6-0-0
1899 frames | 79 secs | v=1LgHkQL7Jms__#00-05-52_00-07-11_label_B6-0-0
1649 frames | 69 secs | v=1RGb7knUKG0__#1_label_G-0-0
21207 frames | 884 secs | v=1TsUkR8nR7I__#1_label_A
8580 frames | 358 secs | v=1Up20_cLdVQ__#1_label_A
5047 frames | 210 secs | v=1YSzFo5_DcU__#1_label_B4-0-0
2051 frames | 85 secs | v=1Zp0CITmdoY__#1_label_A
1906 frames | 79 secs | v=1bglsyniUE4__#1_label_B4-0-0
1970 frames | 82 secs | v=1eyrO-nbaB0__#1_label_B4-0-0
5059 frames | 211 secs | v=1fsEpf2O3AA__#1_label_G-0-0
23058 frames | 961 secs | v=1ifHYTW_AU0__#1_label_A
4533 frames | 189 secs | v=1jMf0RGRpnc__#1_label_A
2379 frames | 99 secs | v=1jWM8Ry9kxM__#1_label_B4-0-0
1771 frames | 74 secs | v=1uJo9wvzYiw__#1_label_B4-0-0
3792 frames | 158 secs | v=1wR2LfX-R0Q__#1_label_A
2187 frames | 91 secs | v=20BgiYmYaW8__#1_label_A
1887 frames | 79 secs | v=20kXPI2DX_U__#1_label_B2-G-B6
3673 frames | 153 secs | v=271f4q4ZUJ8__#1_label_A
2911 frames | 121 secs | v=27FH-nXP1xU__#1_label_B1-0-0
5307 frames | 221 secs | v=2BYoPUOXhVA__#1_label_A
4084 frames | 170 secs | v=2CZ8fejXB7Y__#1_label_A
2544 frames | 106 secs | v=2QASTfhFPZs__#1_label_A
2427 frames | 101 secs | v=2QKb8ngEucw__#1_label_A
3128 frames | 130 secs | v=2QeZPWlLufc__#1_label_A
5062 frames | 211 secs | v=2REkZG-dhHc__#1_label_A
2523 frames | 105 secs | v=2Rr21qkZEDQ__#00-01-00_00-02-45_label_B6-0-0
2858 frames | 119 secs | v=2Rr21qkZEDQ__#00-04-10_00-06-09_label_B6-0-0
1083 frames | 45 secs | v=2Rr21qkZEDQ__#00-08-00_00-08-45_label_B6-0-0
1658 frames | 69 secs | v=2Rr21qkZEDQ__#00-09-00_00-10-09_label_B6-0-0
3482 frames | 145 secs | v=2Rr21qkZEDQ__#00-10-20_00-12-45_label_B6-0-0
1659 frames | 69 secs | v=2Rr21qkZEDQ__#00-13-00_00-14-09_label_B6-0-0
2426 frames | 101 secs | v=2Rr21qkZEDQ__#00-16-10_00-17-51_label_B6-0-0
4295 frames | 179 secs | v=2YU-dTvnFJw__#1_label_A
3087 frames | 129 secs | v=2Z-LmV6Zycs__#1_label_B1-0-0
3357 frames | 140 secs | v=2att1HJqH2o__#1_label_B4-0-0
5621 frames | 234 secs | v=2eLHANhvuj4__#1_label_B4-0-0
1882 frames | 78 secs | v=2kygEDNk9aA__#1_label_B1-0-0
45225 frames | 1884 secs | v=2l5XPZK-55g__#1_label_A
2576 frames | 107 secs | v=2lXh2n0aPyw__#1_label_A
1394 frames | 58 secs | v=2ncA53czMOg__#00-00-00_00-00-58_label_B4-0-0
1275 frames | 53 secs | v=2ncA53czMOg__#00-00-58_00-01-51_label_B4-0-0
1178 frames | 49 secs | v=2ncA53czMOg__#00-01-51_00-02-40_label_B4-0-0
1802 frames | 75 secs | v=2ncA53czMOg__#00-02-40_00-03-55_label_B4-0-0
2546 frames | 106 secs | v=2ncA53czMOg__#00-03-55_00-05-41_label_B4-0-0
14880 frames | 620 secs | v=2oUyemslvxw__#1_label_A
1923 frames | 80 secs | v=2qiZpndjg6Y__#1_label_G-0-0
5082 frames | 212 secs | v=2r82UgDpw04__#1_label_A
1940 frames | 81 secs | v=2rfyeR-YaJw__#1_label_G-0-0
4750 frames | 198 secs | v=2xLtOm67sN0__#1_label_A
2474 frames | 103 secs | v=32OW6cu4Ypk__#1_label_B4-0-0
1506 frames | 63 secs | v=34gJo6HrDxY__#1_label_G-0-0
4768 frames | 199 secs | v=35KqGNa1FGA__#1_label_A
5505 frames | 229 secs | v=36VcW5DWJyI__#1_label_B1-0-0
4119 frames | 172 secs | v=3A07-qclqpk__#1_label_A
1344 frames | 56 secs | v=3DrY28VNPfE__#1_label_B1-0-0
4746 frames | 198 secs | v=3E5NyhlB70Q__#1_label_A
1094 frames | 46 secs | v=3FXUw98rrUY__#1_label_A
4374 frames | 182 secs | v=3I8enjGYp-s__#1_label_A
1479 frames | 62 secs | v=3K40LT7Q_7s__#1_label_A
2567 frames | 107 secs | v=3KyiE_NGsrc__#1_label_A
17552 frames | 731 secs | v=3M2NCcSxKLY__#1_label_A
3211 frames | 134 secs | v=3NcXHsSOzTg__#1_label_B4-0-0
2082 frames | 87 secs | v=3NklthJ7foI__#1_label_B1-0-0
4204 frames | 175 secs | v=3OnSGQzJGOY__#1_label_A
2220 frames | 92 secs | v=3QEKJG5pujA__#1_label_A
3861 frames | 161 secs | v=3ReHk7UqqhA__#1_label_A
13952 frames | 581 secs | v=3V6ucfKL6nI__#1_label_A
4226 frames | 176 secs | v=3XyOgx9bCUo__#1_label_A
2832 frames | 118 secs | v=3ZdoX9iYRuM__#1_label_A
834 frames | 35 secs | v=3a-sg-FsoGw__#1_label_B4-0-0
4035 frames | 168 secs | v=3qlylxu7wvc__#1_label_B4-0-0
1726 frames | 72 secs | v=3rV0q-9imZs__#1_label_G-0-0
6242 frames | 260 secs | v=3ve0JjM4NnA__#00-04-43_00-09-03_label_B1-0-0
468 frames | 20 secs | v=3wCWpu0HJ_4__#1_label_G-0-0
5170 frames | 215 secs | v=3wFnffG183M__#1_label_A
2246 frames | 94 secs | v=3yCAZWdqX_Y__#1_label_A
3135 frames | 131 secs | v=4C5rQu7yvJo__#1_label_B1-0-0
5518 frames | 230 secs | v=4FzhVu2PR8Y__#1_label_B1
3357 frames | 140 secs | v=4IEPcf9JWFU__#1_label_A
572 frames | 24 secs | v=4Mtad4D2I6Y__#1_label_A
4363 frames | 182 secs | v=4VzOUKODdZ4__#1_label_B4-0-0
4324 frames | 180 secs | v=4Wxn4d0ISV0__#1_label_A
4183 frames | 174 secs | v=4cw1WZxwJ3w__#1_label_A
4633 frames | 193 secs | v=4dDQk6dJL3A__#1_label_A
1897 frames | 79 secs | v=4dZv0Ld52QQ__#1_label_B4-0-0
1558 frames | 65 secs | v=4fTFFShKMbs__#1_label_G-0-0
4800 frames | 200 secs | v=4ioUvRoMNjo__#1_label_A
842 frames | 35 secs | v=4sQE6T2O0EQ__#00-02-00_00-02-35_label_B6-0-0
2162 frames | 90 secs | v=4sQE6T2O0EQ__#00-05-50_00-07-20_label_B6-0-0
1514 frames | 63 secs | v=4sQE6T2O0EQ__#00-09-12_00-10-15_label_B6-0-0
4923 frames | 205 secs | v=4sbvmkX9mDY__#1_label_A
3837 frames | 160 secs | v=4scM5pjdavI__#1_label_A
2305 frames | 96 secs | v=4tQ4ZWTFR6c__#1_label_B4-0-0
4856 frames | 202 secs | v=4uXbF8bt-SQ__#1_label_B4-0-0
6067 frames | 253 secs | v=4xBNjEbLekg__#1_label_B4-0-0
1682 frames | 70 secs | v=50hbq24hGIM__#00-00-00_00-01-10_label_G-0-0
1444 frames | 60 secs | v=56jgE5R2i1k__#1_label_A
1898 frames | 79 secs | v=5BBoVfKOyeM__#00-01-40_00-02-59_label_B6-0-0
1202 frames | 50 secs | v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0
2400 frames | 100 secs | v=5BEugKgdrxU__#1_label_A
4888 frames | 204 secs | v=5Ef6_XODxHg__#1_label_B4-0-0
4299 frames | 179 secs | v=5OGEr2Q-75M__#1_label_B4-0-0
1803 frames | 75 secs | v=5Rh7DIBWKBk__#00-00-30_00-01-45_label_B6-0-0
2283 frames | 95 secs | v=5Rh7DIBWKBk__#00-02-10_00-03-45_label_B6-0-0
2570 frames | 107 secs | v=5Rh7DIBWKBk__#00-04-00_00-05-47_label_B6-0-0
411 frames | 17 secs | v=5Rh7DIBWKBk__#00-07-03_00-07-20_label_B6-0-0
2163 frames | 90 secs | v=5Rh7DIBWKBk__#00-07-40_00-09-10_label_B6-0-0
